timestamp,price_per_kwh,action,reason,soc_percent,energy_kwh,cashflow,cumulative_profit
2024-03-06T04:35:00,0.09685877000000001,HOLD,No price signal or SoC constraint,71.2,0.000,0.0000,356.3978
2024-03-06T04:40:00,0.10777384000000001,HOLD,No price signal or SoC constraint,71.2,0.000,0.0000,356.3978
2024-03-06T04:45:00,0.10696262,HOLD,No price signal or SoC constraint,71.2,0.000,0.0000,356.3978
2024-03-06T04:50:00,0.10062412999999999,HOLD,No price signal or SoC constraint,71.2,0.000,0.0000,356.3978
2024-03-06T04:55:00,0.10107977,HOLD,No price signal or SoC constraint,71.2,0.000,0.0000,356.3978
2024-03-06T05:00:00,0.13532972000000001,HOLD,No price signal or SoC constraint,71.2,0.000,0.0000,356.3978
2024-03-06T05:05:00,0.09653172,HOLD,No price signal or SoC constraint,71.2,0.000,0.0000,356.3978
2024-03-06T05:10:00,0.0968735,HOLD,No price signal or SoC constraint,71.2,0.000,0.0000,356.3978
2024-03-06T05:15:00,0.10075,HOLD,No price signal or SoC constraint,71.2,0.000,0.0000,356.3978
2024-03-06T05:20:00,0.13363305,HOLD,No price signal or SoC constraint,71.2,0.000,0.0000,356.3978
2024-03-06T05:25:00,0.13586563000000001,HOLD,No price signal or SoC constraint,71.2,0.000,0.0000,356.3978
2024-03-06T05:30:00,0.16499515,EXPORT,Price 0.1650 >= threshold 0.2400,70.6,-0.083,0.0096,356.4074
2024-03-06T05:35:00,0.14239347,EXPORT,Price 0.1424 >= threshold 0.2400,70.0,-0.083,0.0077,356.4151
2024-03-06T05:40:00,0.12923854,HOLD,No price signal or SoC constraint,70.0,0.000,0.0000,356.4151
2024-03-06T05:45:00,0.14097998,HOLD,No price signal or SoC constraint,70.0,0.000,0.0000,356.4151
2024-03-06T05:50:00,0.1412949,HOLD,No price signal or SoC constraint,70.0,0.000,0.0000,356.4151
2024-03-06T05:55:00,0.13757787999999999,HOLD,No price signal or SoC constraint,70.0,0.000,0.0000,356.4151
2024-03-06T06:00:00,0.14030881,HOLD,No price signal or SoC constraint,70.0,0.000,0.0000,356.4151
2024-03-06T06:05:00,0.14239103,HOLD,No price signal or SoC constraint,70.0,0.000,0.0000,356.4151
2024-03-06T06:10:00,0.14344857,EXPORT,Price 0.1434 >= threshold 0.2400,69.4,-0.083,0.0078,356.4228
2024-03-06T06:15:00,0.14361815000000003,EXPORT,Price 0.1436 >= threshold 0.2400,68.8,-0.083,0.0078,356.4306
2024-03-06T06:20:00,0.14261369,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T06:25:00,0.14268075,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T06:30:00,0.137542,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T06:35:00,0.12117603,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T06:40:00,0.1054456,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T06:45:00,0.09264924000000001,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T06:50:00,0.08486192,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T06:55:00,0.09330019,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T07:00:00,0.07969104,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T07:05:00,0.0838031,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T07:10:00,0.07845072,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T07:15:00,0.07710884,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T07:20:00,0.06347979000000001,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T07:25:00,0.06246447,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T07:30:00,0.044050179999999994,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T07:35:00,0.05222139,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T07:40:00,0.04875,HOLD,No price signal or SoC constraint,68.8,0.000,0.0000,356.4306
2024-03-06T07:45:00,0.03875,CHARGE,Price 0.0387 <= threshold 0.0500,71.9,0.417,-0.0370,356.3937
2024-03-06T07:50:00,0.039549999999999995,CHARGE,Price 0.0395 <= threshold 0.0500,74.9,0.417,-0.0373,356.3564
2024-03-06T07:55:00,0.03455,CHARGE,Price 0.0345 <= threshold 0.0500,78.0,0.417,-0.0352,356.3211
2024-03-06T08:00:00,0.032879559999999995,CHARGE,Price 0.0329 <= threshold 0.0500,81.1,0.417,-0.0345,356.2866
2024-03-06T08:05:00,0.03875,CHARGE,Price 0.0387 <= threshold 0.0500,84.2,0.417,-0.0370,356.2496
2024-03-06T08:10:00,0.03875,CHARGE,Price 0.0387 <= threshold 0.0500,87.3,0.417,-0.0370,356.2126
2024-03-06T08:15:00,-0.0087,CHARGE,Price -0.0087 <= threshold 0.0500,90.4,0.417,-0.0172,356.1954
2024-03-06T08:20:00,0.03875,CHARGE,Price 0.0387 <= threshold 0.0500,93.5,0.417,-0.0370,356.1584
2024-03-06T08:25:00,0.03875,CHARGE,Price 0.0387 <= threshold 0.0500,95.0,0.208,-0.0185,356.1400
2024-03-06T08:30:00,-0.0087,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T08:35:00,-0.01,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T08:40:00,-0.0105,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T08:45:00,-0.009999969999999999,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T08:50:00,-0.0205,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T08:55:00,-0.0205,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T09:00:00,-0.0205,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T09:05:00,-0.0087,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T09:10:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T09:15:00,0.039549999999999995,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T09:20:00,0.039549999999999995,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T09:25:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T09:30:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T09:35:00,0.00413,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T09:40:00,0.01644887,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T09:45:00,0.01660663,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T09:50:00,0.03031152,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T09:55:00,0.02486,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T10:00:00,-0.0087,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T10:05:00,-0.01,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T10:10:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T10:15:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T10:20:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T10:25:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T10:30:00,0.03384,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T10:35:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T10:40:00,0.04508134,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T10:45:00,-0.0087,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T10:50:00,0.03875005,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T10:55:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T11:00:00,0.03395211,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T11:05:00,0.018627420000000002,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T11:10:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T11:15:00,0.03556936,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T11:20:00,0.055478990000000006,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T11:25:00,0.04493231,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T11:30:00,0.01915643,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T11:35:00,0.01939794,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T11:40:00,0.043882370000000004,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T11:45:00,0.05047046,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T11:50:00,0.04955,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T11:55:00,0.044526170000000004,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T12:00:00,0.039549999999999995,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T12:05:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T12:10:00,0.04392033,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T12:15:00,0.04366069,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T12:20:00,0.038840000000000006,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T12:25:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T12:30:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T12:35:00,0.039549999999999995,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T12:40:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T12:45:00,0.06173,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T12:50:00,0.05008648,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T12:55:00,0.049550040000000004,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T13:00:00,0.06823,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T13:05:00,0.06748189,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T13:10:00,0.05076785,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T13:15:00,0.07734635,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T13:20:00,-0.0205,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T13:25:00,-0.01,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T13:30:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T13:35:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T13:40:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T13:45:00,0.035858980000000006,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T13:50:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T13:55:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T14:00:00,0.03455,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T14:05:00,0.039549999999999995,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T14:10:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T14:15:00,0.06173,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T14:20:00,0.086,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T14:25:00,0.07741204,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T14:30:00,0.04955002,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T14:35:00,0.09563231,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T14:40:00,0.13173826,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T14:45:00,-0.01,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T14:50:00,-0.0205,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T14:55:00,0.0395499,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T15:00:00,0.09894135,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T15:05:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T15:10:00,0.039549999999999995,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T15:15:00,0.023620000000000002,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T15:20:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T15:25:00,0.04875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T15:30:00,0.09074214000000001,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T15:35:00,0.09516548,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T15:40:00,0.09601000000000001,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T15:45:00,0.09601000000000001,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T15:50:00,0.12289217999999999,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T15:55:00,0.09601000000000001,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T16:00:00,0.09601000000000001,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T16:05:00,0.09601000000000001,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T16:10:00,0.06273002,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T16:15:00,0.09594798,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T16:20:00,0.08049231,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T16:25:00,0.08820155,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T16:30:00,0.06273002,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T16:35:00,0.07989587000000001,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T16:40:00,0.08041316000000001,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T16:45:00,0.0810549,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T16:50:00,0.08201847999999999,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T16:55:00,0.08917684,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T17:00:00,0.09492324,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T17:05:00,0.08575,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T17:10:00,0.08351169,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T17:15:00,0.09652034999999999,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T17:20:00,0.11741750999999999,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,356.1400
2024-03-06T17:25:00,0.17310863,EXPORT,Price 0.1731 >= threshold 0.2400,92.8,-0.292,0.0359,356.1759
2024-03-06T17:30:00,0.15658412000000002,EXPORT,Price 0.1566 >= threshold 0.2400,91.6,-0.167,0.0178,356.1936
2024-03-06T17:35:00,0.17633462,EXPORT,Price 0.1763 >= threshold 0.2400,89.4,-0.292,0.0368,356.2305
2024-03-06T17:40:00,0.10884042,HOLD,No price signal or SoC constraint,89.4,0.000,0.0000,356.2305
2024-03-06T17:45:00,0.13301,HOLD,No price signal or SoC constraint,89.4,0.000,0.0000,356.2305
2024-03-06T17:50:00,0.26155,EXPORT,Price 0.2616 >= threshold 0.2400,86.4,-0.417,0.0881,356.3186
2024-03-06T17:55:00,0.16406242000000001,EXPORT,Price 0.1641 >= threshold 0.2400,85.1,-0.167,0.0190,356.3376
2024-03-06T18:00:00,0.19071967,EXPORT,Price 0.1907 >= threshold 0.2400,83.0,-0.292,0.0410,356.3787
2024-03-06T18:05:00,0.19188469,EXPORT,Price 0.1919 >= threshold 0.2400,80.8,-0.292,0.0414,356.4201
2024-03-06T18:10:00,0.16395142000000001,EXPORT,Price 0.1640 >= threshold 0.2400,79.6,-0.167,0.0190,356.4390
2024-03-06T18:15:00,0.13325457,HOLD,No price signal or SoC constraint,79.6,0.000,0.0000,356.4390
2024-03-06T18:20:00,0.14154623,HOLD,No price signal or SoC constraint,79.6,0.000,0.0000,356.4390
2024-03-06T18:25:00,0.14054522,HOLD,No price signal or SoC constraint,79.6,0.000,0.0000,356.4390
2024-03-06T18:30:00,0.13340708,HOLD,No price signal or SoC constraint,79.6,0.000,0.0000,356.4390
2024-03-06T18:35:00,0.14061674999999998,HOLD,No price signal or SoC constraint,79.6,0.000,0.0000,356.4390
2024-03-06T18:40:00,0.14160288,HOLD,No price signal or SoC constraint,79.6,0.000,0.0000,356.4390
2024-03-06T18:45:00,0.15264284,EXPORT,Price 0.1526 >= threshold 0.2400,78.3,-0.167,0.0171,356.4562
2024-03-06T18:50:00,0.16391351,EXPORT,Price 0.1639 >= threshold 0.2400,77.1,-0.167,0.0190,356.4751
2024-03-06T18:55:00,0.16281299999999999,EXPORT,Price 0.1628 >= threshold 0.2400,75.9,-0.167,0.0188,356.4939
2024-03-06T19:00:00,0.1420264,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T19:05:00,0.13301,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T19:10:00,0.10964242,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T19:15:00,0.10763233,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T19:20:00,0.09931999999999999,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T19:25:00,0.09931999999999999,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T19:30:00,0.10558616000000001,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T19:35:00,0.09931999999999999,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T19:40:00,0.09931999999999999,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T19:45:00,0.08873079,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T19:50:00,0.08866800999999999,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T19:55:00,0.09931999999999999,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T20:00:00,0.09103556,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T20:05:00,0.10167359999999999,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T20:10:00,0.10139084,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T20:15:00,0.08996799,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T20:20:00,0.09037631,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T20:25:00,0.08917396999999999,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T20:30:00,0.08575,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T20:35:00,0.08603576,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T20:40:00,0.09694923,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T20:45:00,0.08590421000000001,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T20:50:00,0.08702167,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T20:55:00,0.08690385,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T21:00:00,0.08096339000000001,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T21:05:00,0.10787131,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T21:10:00,0.11674865,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T21:15:00,0.10850164,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T21:20:00,0.09931999999999999,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T21:25:00,0.098,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T21:30:00,0.08575,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T21:35:00,0.10175334,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T21:40:00,0.09942000000000001,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T21:45:00,0.08669072,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T21:50:00,0.07982491,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T21:55:00,0.07732935,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T22:00:00,0.07718826,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T22:05:00,0.08542953,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T22:10:00,0.08612388,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T22:15:00,0.08723315,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T22:20:00,0.08774441000000001,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T22:25:00,0.08555,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T22:30:00,0.08555,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T22:35:00,0.08555,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T22:40:00,0.08655795999999999,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T22:45:00,0.08555,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T22:50:00,0.08575,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T22:55:00,0.08575,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T23:00:00,0.07880073,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T23:05:00,0.09494814,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T23:10:00,0.09525721,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T23:15:00,0.09644599,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T23:20:00,0.09503743,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T23:25:00,0.08852536999999999,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T23:30:00,0.09931999999999999,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T23:35:00,0.10654305,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T23:40:00,0.08575,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T23:45:00,0.08554996,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T23:50:00,0.08555,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-06T23:55:00,0.06400846,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T00:00:00,0.06399642,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T00:05:00,0.06857843,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T00:10:00,0.06556305,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T00:15:00,0.06639753000000001,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T00:20:00,0.06531026,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T00:25:00,0.06662532,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T00:30:00,0.06273002,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T00:35:00,0.06832383,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T00:40:00,0.06744868,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T00:45:00,0.06740737,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T00:50:00,0.06536673999999999,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T00:55:00,0.06621118,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T01:00:00,0.06273002,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T01:05:00,0.08555,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T01:10:00,0.08560836999999999,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T01:15:00,0.08575,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T01:20:00,0.08555,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T01:25:00,0.08575,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
2024-03-07T01:30:00,0.08575,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,356.4939
